customer_id,name,age,gender,income,region,purchase_amount,upload_timestamp,avg_purchase_amount,purchase_frequency,customer_lifespan_months,calculated_clv,clv_tier
1234,"Carmen Rodriguez",35,Male,22134.80,"Region IX",4847.10,"2026-01-06 07:05:25",4847.10,2.50,15,15147.19,Gold
4499,"Ana Reyes",30,Male,45817.94,"Region IV-B",4036.61,"2026-01-06 07:05:25",4036.61,2.50,18,15137.29,Gold
1089,"Jose Fernandez",25,Other,88091.30,"Region XI",2522.41,"2026-01-06 07:05:25",2522.41,2.00,36,15134.46,Gold
1330,"Jose Reyes",36,Other,27778.89,"Region VI",4841.24,"2026-01-06 07:05:25",4841.24,2.50,15,15128.88,Gold
9604,"Pedro Fernandez",33,Other,79950.47,"Region X",2521.18,"2026-01-06 07:05:25",2521.18,2.00,36,15127.08,Gold
5796,"Juan Reyes",30,Male,50099.82,"Region VIII",3436.88,"2026-01-06 07:05:25",3436.88,2.20,24,15122.27,Gold
9900,"Maria Lopez",33,Female,35178.58,"Region I",4839.11,"2026-01-06 07:05:25",4839.11,2.50,15,15122.22,Gold
915,"Carmen Martinez",33,Female,20501.87,"Region XII",4838.20,"2026-01-06 07:05:25",4838.20,2.50,15,15119.38,Gold
5108,"Pedro Lopez",35,Female,31640.99,"Region IV-A",4836.59,"2026-01-06 07:05:25",4836.59,2.50,15,15114.34,Gold
5099,"Jose Dela Cruz",39,Female,25113.11,"Region XIII",4836.47,"2026-01-06 07:05:25",4836.47,2.50,15,15113.97,Gold
2708,"Juan Dela Cruz",30,Other,37188.90,"Region I",4835.15,"2026-01-06 07:05:25",4835.15,2.50,15,15109.84,Gold
9036,"Elena Rodriguez",32,Other,56317.42,NCR,3433.51,"2026-01-06 07:05:25",3433.51,2.20,24,15107.44,Gold
3934,"Rafael Torres",36,Male,18099.38,"Region XII",4832.01,"2026-01-06 07:05:25",4832.01,2.50,15,15100.03,Gold
402,"Carlos Garcia",58,Other,54584.74,"Region XI",2515.67,"2026-01-06 07:05:25",2515.67,2.00,36,15094.02,Gold
6325,"Luz Santos",43,Other,45295.42,"Region I",3426.84,"2026-01-06 07:05:25",3426.84,2.20,24,15078.10,Gold
5215,"Pedro Lopez",46,Female,28318.45,"Region V",3426.47,"2026-01-06 07:05:25",3426.47,2.20,24,15076.47,Gold
7862,"Ana Fernandez",23,Female,86720.48,"Region IV-B",2512.62,"2026-01-06 07:05:25",2512.62,2.00,36,15075.72,Gold
4963,"Ana Reyes",34,Female,26255.27,CAR,4822.48,"2026-01-06 07:05:25",4822.48,2.50,15,15070.25,Gold
1499,"Maria Rivera",76,Other,57574.40,"Region VIII",2511.63,"2026-01-06 07:05:25",2511.63,2.00,36,15069.78,Gold
9752,"Jose Dela Cruz",33,Male,39806.41,BARMM,4822.18,"2026-01-06 07:05:25",4822.18,2.50,15,15069.31,Gold
3208,"Rafael Garcia",26,Male,88910.72,"Region VIII",2510.22,"2026-01-06 07:05:25",2510.22,2.00,36,15061.32,Gold
9991,"Jose Santos",40,Other,33782.25,"Region III",3422.29,"2026-01-06 07:05:25",3422.29,2.20,24,15058.08,Gold
2990,"Jose Dela Cruz",61,Male,56817.23,"Region VIII",2509.55,"2026-01-06 07:05:25",2509.55,2.00,36,15057.30,Gold
299,"Maria Santos",38,Female,10167.43,"Region II",4814.69,"2026-01-06 07:05:25",4814.69,2.50,15,15045.91,Gold
3785,"Carlos Rodriguez",37,Male,55139.79,"Region VIII",3419.35,"2026-01-06 07:05:25",3419.35,2.20,24,15045.14,Gold
523,"Rafael Rodriguez",47,Male,38270.69,"Region I",3419.25,"2026-01-06 07:05:25",3419.25,2.20,24,15044.70,Gold
5524,"Carmen Rivera",39,Female,24639.26,"Region XIII",4813.20,"2026-01-06 07:05:25",4813.20,2.50,15,15041.25,Gold
1953,"Luz Garcia",27,Male,70541.09,"Region IX",2506.76,"2026-01-06 07:05:25",2506.76,2.00,36,15040.56,Gold
3783,"Pedro Santos",37,Female,37897.26,"Region VII",4812.74,"2026-01-06 07:05:25",4812.74,2.50,15,15039.81,Gold
9332,"Elena Dela Cruz",47,Male,43384.89,"Region IV-A",3418.12,"2026-01-06 07:05:25",3418.12,2.20,24,15039.73,Gold
3691,"Carlos Martinez",49,Other,30253.90,"Region III",3417.45,"2026-01-06 07:05:25",3417.45,2.20,24,15036.78,Gold
8051,"Rafael Dela Cruz",43,Male,26202.65,"Region VIII",3417.00,"2026-01-06 07:05:25",3417.00,2.20,24,15034.80,Gold
2461,"Carmen Dela Cruz",67,Other,56263.44,"Region VIII",2505.06,"2026-01-06 07:05:25",2505.06,2.00,36,15030.36,Gold
4701,"Ana Reyes",30,Male,27773.60,"Region VI",4809.64,"2026-01-06 07:05:25",4809.64,2.50,15,15030.13,Gold
4063,"Carmen Dela Cruz",21,Male,99557.53,"Region XIII",2504.37,"2026-01-06 07:05:25",2504.37,2.00,36,15026.22,Gold
7126,"Rafael Rodriguez",47,Male,33365.95,"Region XIII",3413.26,"2026-01-06 07:05:25",3413.26,2.20,24,15018.34,Gold
6631,"Elena Reyes",40,Male,33473.69,CAR,3409.50,"2026-01-06 07:05:25",3409.50,2.20,24,15001.80,Gold
7281,"Jose Garcia",23,Other,50274.47,"Region IV-B",3409.24,"2026-01-06 07:05:25",3409.24,2.20,24,15000.66,Gold
3452,"Rafael Rodriguez",47,Male,14584.38,BARMM,3406.73,"2026-01-06 07:05:25",3406.73,2.20,24,14989.61,Gold
5419,"Ana Dela Cruz",35,Male,58756.77,"Region XII",3406.48,"2026-01-06 07:05:25",3406.48,2.20,24,14988.51,Gold
9606,"Luz Lopez",41,Other,67177.33,"Region III",2997.29,"2026-01-06 07:05:25",2997.29,2.00,30,14986.45,Gold
1064,"Luz Dela Cruz",46,Male,79723.53,"Region I",2497.70,"2026-01-06 07:05:25",2497.70,2.00,36,14986.20,Gold
9976,"Carmen Martinez",35,Other,22137.89,"Region III",4794.43,"2026-01-06 07:05:25",4794.43,2.50,15,14982.59,Gold
3317,"Luz Santos",39,Female,74392.85,"Region XIII",2496.62,"2026-01-06 07:05:25",2496.62,2.00,36,14979.72,Gold
5530,"Carmen Reyes",27,Other,89643.49,"Region XI",2496.61,"2026-01-06 07:05:25",2496.61,2.00,36,14979.66,Gold
7122,"Juan Torres",37,Female,50403.55,"Region XI",3403.05,"2026-01-06 07:05:25",3403.05,2.20,24,14973.42,Gold
252,"Rafael Rodriguez",49,Male,86254.05,"Region IV-B",2494.82,"2026-01-06 07:05:25",2494.82,2.00,36,14968.92,Gold
3180,"Ana Rivera",32,Male,29047.25,"Region VI",4784.91,"2026-01-06 07:05:25",4784.91,2.50,15,14952.84,Gold
6646,"Rafael Rodriguez",43,Other,21465.64,NCR,3397.97,"2026-01-06 07:05:25",3397.97,2.20,24,14951.07,Gold
3572,"Juan Rodriguez",35,Other,17102.11,"Region V",4781.87,"2026-01-06 07:05:25",4781.87,2.50,15,14943.34,Gold
1960,"Luz Fernandez",30,Male,96515.01,"Region XII",2490.12,"2026-01-06 07:05:25",2490.12,2.00,36,14940.72,Gold
8265,"Maria Rodriguez",71,Male,54176.11,"Region IV-B",2489.88,"2026-01-06 07:05:25",2489.88,2.00,36,14939.28,Gold
6363,"Carlos Martinez",30,Female,13974.33,"Region VIII",4780.16,"2026-01-06 07:05:25",4780.16,2.50,15,14938.00,Gold
1059,"Elena Martinez",33,Other,25325.78,"Region VI",4779.49,"2026-01-06 07:05:25",4779.49,2.50,15,14935.91,Gold
8157,"Luz Reyes",48,Other,62290.26,"Region V",2986.95,"2026-01-06 07:05:25",2986.95,2.00,30,14934.75,Gold
40,"Elena Rivera",39,Other,10764.62,"Region VIII",4778.97,"2026-01-06 07:05:25",4778.97,2.50,15,14934.28,Gold
4871,"Ana Dela Cruz",43,Other,12228.07,"Region VII",3393.63,"2026-01-06 07:05:25",3393.63,2.20,24,14931.97,Gold
2593,"Elena Dela Cruz",35,Male,53490.04,"Region VIII",3393.61,"2026-01-06 07:05:25",3393.61,2.20,24,14931.88,Gold
3892,"Jose Lopez",34,Female,94417.90,"Region IX",2488.58,"2026-01-06 07:05:25",2488.58,2.00,36,14931.48,Gold
976,"Rafael Santos",41,Other,95055.57,"Region III",2488.00,"2026-01-06 07:05:25",2488.00,2.00,36,14928.00,Gold
8631,"Carmen Lopez",34,Female,35421.40,"Region VII",4776.08,"2026-01-06 07:05:25",4776.08,2.50,15,14925.25,Gold
1640,"Carmen Fernandez",47,Other,85136.87,"Region VIII",2487.16,"2026-01-06 07:05:25",2487.16,2.00,36,14922.96,Gold
3573,"Pedro Santos",49,Female,71723.48,CAR,2486.86,"2026-01-06 07:05:25",2486.86,2.00,36,14921.16,Gold
4094,"Ana Torres",45,Male,32108.63,"Region XII",3390.17,"2026-01-06 07:05:25",3390.17,2.20,24,14916.75,Gold
8676,"Carlos Reyes",38,Other,92655.39,"Region VIII",2485.85,"2026-01-06 07:05:25",2485.85,2.00,36,14915.10,Gold
4965,"Carlos Dela Cruz",34,Male,16517.92,"Region XII",4771.35,"2026-01-06 07:05:25",4771.35,2.50,15,14910.47,Gold
6784,"Rafael Fernandez",30,Female,37769.86,"Region IV-B",4769.30,"2026-01-06 07:05:25",4769.30,2.50,15,14904.06,Gold
2267,"Ana Fernandez",56,Female,53373.24,BARMM,2483.20,"2026-01-06 07:05:25",2483.20,2.00,36,14899.20,Gold
1955,"Maria Santos",19,Male,74816.31,"Region I",2482.96,"2026-01-06 07:05:25",2482.96,2.00,36,14897.76,Gold
4837,"Carlos Reyes",29,Male,96026.28,"Region XII",2479.71,"2026-01-06 07:05:25",2479.71,2.00,36,14878.26,Gold
337,"Rafael Reyes",46,Other,28558.46,"Region XII",3380.80,"2026-01-06 07:05:25",3380.80,2.20,24,14875.52,Gold
9181,"Carmen Dela Cruz",34,Male,57543.73,"Region V",3380.01,"2026-01-06 07:05:25",3380.01,2.20,24,14872.04,Gold
469,"Pedro Fernandez",42,Female,71978.18,"Region IV-A",2478.31,"2026-01-06 07:05:25",2478.31,2.00,36,14869.86,Gold
5489,"Carlos Torres",22,Male,95887.82,"Region IX",2476.89,"2026-01-06 07:05:25",2476.89,2.00,36,14861.34,Gold
73,"Luz Lopez",19,Male,51907.57,"Region IV-B",3377.02,"2026-01-06 07:05:25",3377.02,2.20,24,14858.89,Gold
1472,"Ana Rodriguez",40,Female,38327.62,CAR,3374.98,"2026-01-06 07:05:25",3374.98,2.20,24,14849.91,Gold
2276,"Pedro Garcia",28,Female,85750.80,"Region XI",2474.59,"2026-01-06 07:05:25",2474.59,2.00,36,14847.54,Gold
2807,"Juan Dela Cruz",34,Male,57393.69,"Region V",3373.76,"2026-01-06 07:05:25",3373.76,2.20,24,14844.54,Gold
1775,"Pedro Santos",39,Other,20122.81,NCR,4749.45,"2026-01-06 07:05:25",4749.45,2.50,15,14842.03,Gold
3177,"Elena Reyes",31,Female,73387.33,CAR,2470.57,"2026-01-06 07:05:25",2470.57,2.00,36,14823.42,Gold
9221,"Maria Reyes",20,Female,80097.96,"Region X",2467.48,"2026-01-06 07:05:25",2467.48,2.00,36,14804.88,Gold
6454,"Luz Dela Cruz",37,Female,77590.22,"Region I",2466.99,"2026-01-06 07:05:25",2466.99,2.00,36,14801.94,Gold
5502,"Elena Dela Cruz",37,Female,14047.02,"Region V",4735.40,"2026-01-06 07:05:25",4735.40,2.50,15,14798.13,Gold
5830,"Ana Torres",45,Male,18143.12,"Region II",3362.10,"2026-01-06 07:05:25",3362.10,2.20,24,14793.24,Gold
6269,"Jose Rivera",46,Female,37443.43,"Region VI",3361.89,"2026-01-06 07:05:25",3361.89,2.20,24,14792.32,Gold
5345,"Carmen Torres",39,Female,10643.70,"Region II",4731.43,"2026-01-06 07:05:25",4731.43,2.50,15,14785.72,Gold
6025,"Pedro Torres",35,Male,16934.27,"Region XII",4726.08,"2026-01-06 07:05:25",4726.08,2.50,15,14769.00,Gold
6780,"Pedro Garcia",40,Female,28911.15,"Region IX",3355.93,"2026-01-06 07:05:25",3355.93,2.20,24,14766.09,Gold
8415,"Carmen Torres",35,Male,81293.64,BARMM,2460.59,"2026-01-06 07:05:25",2460.59,2.00,36,14763.54,Gold
4578,"Pedro Reyes",58,Other,54905.44,"Region IV-B",2460.55,"2026-01-06 07:05:25",2460.55,2.00,36,14763.30,Gold
8641,"Juan Garcia",57,Other,53596.59,"Region IV-B",2460.10,"2026-01-06 07:05:25",2460.10,2.00,36,14760.60,Gold
619,"Luz Rivera",32,Female,34337.69,"Region I",4721.97,"2026-01-06 07:05:25",4721.97,2.50,15,14756.16,Gold
7775,"Rafael Fernandez",20,Female,89709.84,"Region VIII",2459.22,"2026-01-06 07:05:25",2459.22,2.00,36,14755.32,Gold
8311,"Carmen Reyes",34,Female,71086.32,"Region XIII",2459.04,"2026-01-06 07:05:25",2459.04,2.00,36,14754.24,Gold
4484,"Juan Martinez",27,Male,89590.87,"Region VIII",2458.64,"2026-01-06 07:05:25",2458.64,2.00,36,14751.84,Gold
4651,"Carlos Garcia",71,Other,59079.25,"Region II",2458.31,"2026-01-06 07:05:25",2458.31,2.00,36,14749.86,Gold
5647,"Rafael Santos",42,Other,30463.83,"Region V",3351.50,"2026-01-06 07:05:25",3351.50,2.20,24,14746.60,Gold
9723,"Carlos Rodriguez",45,Other,64976.33,"Region IX",2947.41,"2026-01-06 07:05:25",2947.41,2.00,30,14737.05,Gold
2703,"Jose Martinez",39,Male,93087.55,NCR,2455.50,"2026-01-06 07:05:25",2455.50,2.00,36,14733.00,Gold
2077,"Ana Martinez",35,Other,36402.69,BARMM,4713.22,"2026-01-06 07:05:25",4713.22,2.50,15,14728.81,Gold
9621,"Jose Dela Cruz",37,Female,78033.04,"Region I",2454.50,"2026-01-06 07:05:25",2454.50,2.00,36,14727.00,Gold
6742,"Maria Torres",23,Female,50122.44,"Region II",3346.34,"2026-01-06 07:05:25",3346.34,2.20,24,14723.90,Gold
9132,"Jose Santos",75,Female,52150.25,"Region IV-B",2453.41,"2026-01-06 07:05:25",2453.41,2.00,36,14720.46,Gold
1773,"Rafael Lopez",37,Female,13509.43,"Region IV-B",4708.85,"2026-01-06 07:05:25",4708.85,2.50,15,14715.16,Gold
2403,"Pedro Lopez",34,Female,80536.80,"Region IV-B",2452.28,"2026-01-06 07:05:25",2452.28,2.00,36,14713.68,Gold
3164,"Carlos Rodriguez",29,Other,81614.75,BARMM,2450.91,"2026-01-06 07:05:25",2450.91,2.00,36,14705.46,Gold
6340,"Rafael Santos",24,Female,59879.51,NCR,3340.18,"2026-01-06 07:05:25",3340.18,2.20,24,14696.79,Gold
4859,"Carlos Rivera",36,Female,72332.75,"Region XIII",2449.46,"2026-01-06 07:05:25",2449.46,2.00,36,14696.76,Gold
4289,"Luz Lopez",40,Other,47731.48,"Region IV-B",3340.10,"2026-01-06 07:05:25",3340.10,2.20,24,14696.44,Gold
7397,"Pedro Lopez",38,Other,38304.76,BARMM,4700.48,"2026-01-06 07:05:25",4700.48,2.50,15,14689.00,Gold
8575,"Elena Reyes",41,Male,99770.47,"Region III",2447.96,"2026-01-06 07:05:25",2447.96,2.00,36,14687.76,Gold
5454,"Maria Fernandez",34,Other,16538.90,NCR,4697.66,"2026-01-06 07:05:25",4697.66,2.50,15,14680.19,Gold
8090,"Jose Martinez",48,Other,24638.49,NCR,3335.25,"2026-01-06 07:05:25",3335.25,2.20,24,14675.10,Gold
5393,"Luz Dela Cruz",73,Male,55352.35,"Region XI",2445.67,"2026-01-06 07:05:25",2445.67,2.00,36,14674.02,Gold
1945,"Carlos Reyes",41,Male,14964.03,"Region I",3334.58,"2026-01-06 07:05:25",3334.58,2.20,24,14672.15,Gold
4369,"Rafael Santos",47,Male,66096.73,"Region VI",2934.04,"2026-01-06 07:05:25",2934.04,2.00,30,14670.20,Gold
3474,"Maria Martinez",24,Other,92245.96,NCR,2444.43,"2026-01-06 07:05:25",2444.43,2.00,36,14666.58,Gold
1866,"Elena Dela Cruz",48,Male,15389.98,"Region IV-B",3332.15,"2026-01-06 07:05:25",3332.15,2.20,24,14661.46,Gold
4718,"Carmen Fernandez",36,Other,91599.14,"Region VIII",2443.49,"2026-01-06 07:05:25",2443.49,2.00,36,14660.94,Gold
4638,"Jose Santos",36,Male,76997.44,"Region X",2442.56,"2026-01-06 07:05:25",2442.56,2.00,36,14655.36,Gold
4533,"Carmen Martinez",21,Other,53540.17,"Region II",3327.15,"2026-01-06 07:05:25",3327.15,2.20,24,14639.46,Gold
7778,"Jose Rodriguez",42,Female,15637.58,"Region IV-B",3326.29,"2026-01-06 07:05:25",3326.29,2.20,24,14635.68,Gold
6315,"Maria Torres",31,Other,14457.25,"Region V",4681.56,"2026-01-06 07:05:25",4681.56,2.50,15,14629.88,Gold
3011,"Rafael Garcia",33,Other,15834.95,NCR,4680.17,"2026-01-06 07:05:25",4680.17,2.50,15,14625.53,Gold
9881,"Elena Lopez",21,Female,95105.97,"Region V",2434.09,"2026-01-06 07:05:25",2434.09,2.00,36,14604.54,Gold
8082,"Carmen Garcia",39,Female,19750.50,"Region III",4671.72,"2026-01-06 07:05:25",4671.72,2.50,15,14599.13,Gold
1258,"Rafael Rivera",44,Female,59640.72,"Region VIII",2918.69,"2026-01-06 07:05:25",2918.69,2.00,30,14593.45,Gold
4424,"Jose Torres",26,Female,51890.01,"Region II",3315.61,"2026-01-06 07:05:25",3315.61,2.20,24,14588.68,Gold
6099,"Elena Reyes",42,Male,67537.59,"Region IX",2917.68,"2026-01-06 07:05:25",2917.68,2.00,30,14588.40,Gold
5914,"Luz Torres",40,Female,28389.33,"Region IX",3312.13,"2026-01-06 07:05:25",3312.13,2.20,24,14573.37,Gold
9375,"Elena Rivera",25,Other,56249.73,"Region II",3309.35,"2026-01-06 07:05:25",3309.35,2.20,24,14561.14,Gold
9574,"Jose Fernandez",65,Female,59749.16,"Region VIII",2426.44,"2026-01-06 07:05:25",2426.44,2.00,36,14558.64,Gold
9477,"Rafael Garcia",34,Other,99575.19,CAR,2426.03,"2026-01-06 07:05:25",2426.03,2.00,36,14556.18,Gold
1203,"Maria Garcia",29,Female,81647.30,"Region VII",2425.21,"2026-01-06 07:05:25",2425.21,2.00,36,14551.26,Gold
739,"Carlos Rivera",45,Male,69982.66,"Region X",2906.68,"2026-01-06 07:05:25",2906.68,2.00,30,14533.40,Gold
1713,"Jose Reyes",35,Other,26410.97,"Region VI",4649.27,"2026-01-06 07:05:25",4649.27,2.50,15,14528.97,Gold
448,"Elena Rodriguez",40,Female,47782.06,"Region VII",3300.50,"2026-01-06 07:05:25",3300.50,2.20,24,14522.20,Gold
6447,"Maria Santos",28,Other,71552.12,"Region XIII",2419.88,"2026-01-06 07:05:25",2419.88,2.00,36,14519.28,Gold
6532,"Rafael Garcia",24,Male,97000.25,"Region IX",2419.76,"2026-01-06 07:05:25",2419.76,2.00,36,14518.56,Gold
5694,"Elena Rivera",38,Other,19514.21,NCR,4645.75,"2026-01-06 07:05:25",4645.75,2.50,15,14517.97,Gold
2659,"Pedro Santos",49,Female,15846.89,"Region X",3294.73,"2026-01-06 07:05:25",3294.73,2.20,24,14496.81,Gold
4830,"Elena Dela Cruz",42,Other,15989.85,"Region X",3294.44,"2026-01-06 07:05:25",3294.44,2.20,24,14495.54,Gold
9004,"Juan Torres",52,Female,50337.42,"Region IV-B",2415.30,"2026-01-06 07:05:25",2415.30,2.00,36,14491.80,Gold
4977,"Carmen Lopez",56,Male,57720.40,"Region XI",2414.34,"2026-01-06 07:05:25",2414.34,2.00,36,14486.04,Gold
1280,"Carmen Torres",48,Male,85599.22,"Region IV-B",2414.22,"2026-01-06 07:05:25",2414.22,2.00,36,14485.32,Gold
3963,"Carlos Lopez",47,Other,19325.38,"Region IV-B",3291.43,"2026-01-06 07:05:25",3291.43,2.20,24,14482.29,Gold
7832,"Jose Martinez",49,Male,53752.71,"Region IV-B",2896.17,"2026-01-06 07:05:25",2896.17,2.00,30,14480.85,Gold
6018,"Ana Rivera",46,Male,79114.54,"Region I",2413.14,"2026-01-06 07:05:25",2413.14,2.00,36,14478.84,Gold
2413,"Carmen Torres",44,Other,26462.90,"Region II",3290.27,"2026-01-06 07:05:25",3290.27,2.20,24,14477.19,Gold
3603,"Pedro Santos",51,Female,59022.58,"Region XI",2411.78,"2026-01-06 07:05:25",2411.78,2.00,36,14470.68,Gold
1574,"Maria Santos",48,Female,33949.47,"Region III",3284.75,"2026-01-06 07:05:25",3284.75,2.20,24,14452.90,Gold
3966,"Jose Lopez",34,Female,16422.80,"Region II",4623.30,"2026-01-06 07:05:25",4623.30,2.50,15,14447.81,Gold
9212,"Rafael Reyes",58,Female,54179.62,BARMM,2407.71,"2026-01-06 07:05:25",2407.71,2.00,36,14446.26,Gold
1030,"Elena Rivera",52,Other,59756.93,"Region II",2406.93,"2026-01-06 07:05:25",2406.93,2.00,36,14441.58,Gold
5959,"Luz Rivera",45,Female,60074.75,"Region VIII",2887.81,"2026-01-06 07:05:25",2887.81,2.00,30,14439.05,Gold
2269,"Luz Torres",19,Other,51640.75,"Region VIII",3279.78,"2026-01-06 07:05:25",3279.78,2.20,24,14431.03,Gold
5975,"Elena Rodriguez",45,Other,88078.59,"Region XI",2404.09,"2026-01-06 07:05:25",2404.09,2.00,36,14424.54,Gold
7407,"Elena Reyes",40,Male,47775.89,"Region XI",3277.18,"2026-01-06 07:05:25",3277.18,2.20,24,14419.59,Gold
4459,"Rafael Fernandez",48,Other,24885.90,"Region VIII",3276.83,"2026-01-06 07:05:25",3276.83,2.20,24,14418.05,Gold
5086,"Jose Lopez",21,Female,94684.59,"Region V",2399.48,"2026-01-06 07:05:25",2399.48,2.00,36,14396.88,Gold
7200,"Jose Dela Cruz",49,Female,39447.01,"Region VI",3271.22,"2026-01-06 07:05:25",3271.22,2.20,24,14393.37,Gold
1731,"Elena Reyes",46,Female,33082.53,"Region IX",3269.91,"2026-01-06 07:05:25",3269.91,2.20,24,14387.60,Gold
6455,"Carmen Fernandez",43,Female,96037.27,"Region V",2397.61,"2026-01-06 07:05:25",2397.61,2.00,36,14385.66,Gold
6436,"Juan Garcia",43,Other,45208.78,"Region X",3268.54,"2026-01-06 07:05:25",3268.54,2.20,24,14381.58,Gold
2350,"Carlos Rivera",37,Female,86989.54,"Region VIII",2396.16,"2026-01-06 07:05:25",2396.16,2.00,36,14376.96,Gold
7895,"Ana Martinez",38,Male,24183.11,"Region IX",4600.11,"2026-01-06 07:05:25",4600.11,2.50,15,14375.34,Gold
8802,"Luz Rodriguez",66,Female,50798.71,"Region VII",2395.73,"2026-01-06 07:05:25",2395.73,2.00,36,14374.38,Gold
3162,"Rafael Torres",46,Other,60989.66,"Region XII",2873.75,"2026-01-06 07:05:25",2873.75,2.00,30,14368.75,Gold
8700,"Elena Reyes",35,Other,26462.22,"Region VI",4593.99,"2026-01-06 07:05:25",4593.99,2.50,15,14356.22,Gold
9022,"Juan Lopez",57,Male,58850.47,"Region XI",2392.09,"2026-01-06 07:05:25",2392.09,2.00,36,14352.54,Gold
295,"Maria Lopez",47,Female,89468.84,NCR,2391.87,"2026-01-06 07:05:25",2391.87,2.00,36,14351.22,Gold
6244,"Maria Garcia",19,Other,74356.56,"Region IV-A",2391.73,"2026-01-06 07:05:25",2391.73,2.00,36,14350.38,Gold
3708,"Pedro Torres",31,Other,28240.71,CAR,4590.81,"2026-01-06 07:05:25",4590.81,2.50,15,14346.28,Gold
3147,"Maria Santos",43,Male,96186.08,"Region IX",2390.99,"2026-01-06 07:05:25",2390.99,2.00,36,14345.94,Gold
8910,"Pedro Garcia",49,Other,44048.81,BARMM,3259.14,"2026-01-06 07:05:25",3259.14,2.20,24,14340.22,Gold
7297,"Ana Reyes",38,Other,28426.67,"Region VI",4585.47,"2026-01-06 07:05:25",4585.47,2.50,15,14329.59,Gold
2024,"Carmen Reyes",38,Other,87617.73,NCR,2387.32,"2026-01-06 07:05:25",2387.32,2.00,36,14323.92,Gold
6217,"Jose Santos",23,Female,77287.29,"Region VII",2387.13,"2026-01-06 07:05:25",2387.13,2.00,36,14322.78,Gold
9068,"Elena Rivera",46,Female,65333.40,"Region XII",2864.43,"2026-01-06 07:05:25",2864.43,2.00,30,14322.15,Gold
3287,"Ana Fernandez",43,Female,72767.12,"Region IX",2381.35,"2026-01-06 07:05:25",2381.35,2.00,36,14288.10,Gold
615,"Juan Torres",47,Male,99079.45,CAR,2381.07,"2026-01-06 07:05:25",2381.07,2.00,36,14286.42,Gold
2910,"Elena Torres",21,Male,90498.57,"Region V",2379.69,"2026-01-06 07:05:25",2379.69,2.00,36,14278.14,Gold
3251,"Carmen Garcia",49,Male,62670.11,"Region XII",2855.55,"2026-01-06 07:05:25",2855.55,2.00,30,14277.75,Gold
3988,"Rafael Garcia",24,Male,50851.16,"Region XI",3244.48,"2026-01-06 07:05:25",3244.48,2.20,24,14275.71,Gold
1007,"Carmen Rodriguez",25,Male,56064.09,NCR,3244.27,"2026-01-06 07:05:25",3244.27,2.20,24,14274.79,Gold
3008,"Ana Martinez",26,Male,89318.11,"Region VIII",2378.70,"2026-01-06 07:05:25",2378.70,2.00,36,14272.20,Gold
7830,"Jose Fernandez",23,Other,59597.00,"Region V",3242.06,"2026-01-06 07:05:25",3242.06,2.20,24,14265.06,Gold
179,"Elena Lopez",19,Male,98348.31,"Region III",2376.62,"2026-01-06 07:05:25",2376.62,2.00,36,14259.72,Gold
2034,"Carlos Dela Cruz",36,Female,32231.70,"Region XIII",4561.96,"2026-01-06 07:05:25",4561.96,2.50,15,14256.13,Gold
772,"Luz Lopez",39,Other,10486.38,"Region VII",4560.60,"2026-01-06 07:05:25",4560.60,2.50,15,14251.88,Gold
6327,"Maria Reyes",63,Other,58200.15,"Region XI",2374.83,"2026-01-06 07:05:25",2374.83,2.00,36,14248.98,Gold
1046,"Luz Rodriguez",60,Male,51397.43,BARMM,2373.98,"2026-01-06 07:05:25",2373.98,2.00,36,14243.88,Gold
5225,"Carmen Fernandez",59,Other,50619.03,"Region I",2373.92,"2026-01-06 07:05:25",2373.92,2.00,36,14243.52,Gold
1779,"Elena Garcia",32,Female,33640.17,"Region VII",4555.36,"2026-01-06 07:05:25",4555.36,2.50,15,14235.50,Gold
2627,"Rafael Lopez",30,Male,18055.29,NCR,4555.31,"2026-01-06 07:05:25",4555.31,2.50,15,14235.34,Gold
9479,"Juan Lopez",37,Other,37593.29,BARMM,4554.52,"2026-01-06 07:05:25",4554.52,2.50,15,14232.88,Gold
9950,"Rafael Fernandez",40,Male,47358.18,"Region XI",3234.73,"2026-01-06 07:05:25",3234.73,2.20,24,14232.81,Gold
2246,"Carmen Martinez",28,Male,71466.81,"Region IX",2371.36,"2026-01-06 07:05:25",2371.36,2.00,36,14228.16,Gold
5662,"Carmen Santos",30,Male,87020.49,BARMM,2371.08,"2026-01-06 07:05:25",2371.08,2.00,36,14226.48,Gold
536,"Carlos Rodriguez",41,Female,94492.01,"Region V",2370.87,"2026-01-06 07:05:25",2370.87,2.00,36,14225.22,Gold
7499,"Jose Fernandez",24,Other,82883.30,"Region VII",2370.87,"2026-01-06 07:05:25",2370.87,2.00,36,14225.22,Gold
1404,"Ana Santos",44,Male,87358.87,"Region VIII",2368.69,"2026-01-06 07:05:25",2368.69,2.00,36,14212.14,Gold
824,"Carlos Rodriguez",32,Other,10289.55,"Region II",4547.11,"2026-01-06 07:05:25",4547.11,2.50,15,14209.72,Gold
9742,"Luz Lopez",24,Other,50831.21,BARMM,3228.93,"2026-01-06 07:05:25",3228.93,2.20,24,14207.29,Gold
8228,"Carmen Santos",31,Male,33143.23,"Region X",4545.69,"2026-01-06 07:05:25",4545.69,2.50,15,14205.28,Gold
6579,"Elena Santos",65,Other,54576.73,"Region VII",2367.44,"2026-01-06 07:05:25",2367.44,2.00,36,14204.64,Gold
